LES	FXLS	Lesobeng Airport	small_airport	SRID=4326;POINT(28.357054 -29.755583)	Africa	Lesotho	LS	Mohale's Hoek District	LS-F	Lesobeng		
MFC	FXMF	Mafeteng Airport	small_airport	SRID=4326;POINT(27.243601 -29.8011)	Africa	Lesotho	LS	Mafeteng District	LS-E	Mafeteng		https://en.wikipedia.org/wiki/Mafeteng_Airport
MSG	FXMA	Matsaile Airport	small_airport	SRID=4326;POINT(28.77668 -29.840562)	Africa	Lesotho	LS	Thaba-Tseka District	LS-K	Matsaile		https://en.wikipedia.org/wiki/Matsaile_Airport
MKH	FXMK	Mokhotlong Airport	small_airport	SRID=4326;POINT(29.0728 -29.281799)	Africa	Lesotho	LS	Mokhotlong District	LS-J	Mokhotlong		https://en.wikipedia.org/wiki/Mokhotlong_Airport
NKU	FXNK	Nkaus Airport	small_airport	SRID=4326;POINT(28.1968994141 -30.0216999054)	Africa	Lesotho	LS	Mohale's Hoek District	LS-F	Nkaus		https://en.wikipedia.org/wiki/Nkaus_Airport
PEL	FXPG	Pelaneng Airport	small_airport	SRID=4326;POINT(28.497222 -29.088056)	Africa	Lesotho	LS	Leribe District	LS-C	Pelaneng		https://en.wikipedia.org/wiki/Pelaneng_Airport
UNE	FXQN	Qacha's Nek Airport	small_airport	SRID=4326;POINT(28.6719 -30.1117)	Africa	Lesotho	LS	Qacha's Nek District	LS-H	Qacha's Nek		https://en.wikipedia.org/wiki/Qacha%27s_Nek_Airport
UTG	FXQG	Quthing Airport	small_airport	SRID=4326;POINT(27.6933 -30.407499)	Africa	Lesotho	LS	Quthing District	LS-G	Quthing		https://en.wikipedia.org/wiki/Quthing_Airport
SHK	FXSH	Sehonghong Airport	small_airport	SRID=4326;POINT(28.767945 -29.731088)	Africa	Lesotho	LS	Thaba-Tseka District	LS-K	Sehonghong		https://en.wikipedia.org/wiki/Sehonghong_Airport
SKQ	FXSK	Sekakes Airport	small_airport	SRID=4326;POINT(28.3703 -30.0389)	Africa	Lesotho	LS	Qacha's Nek District	LS-H	Sekakes		https://en.wikipedia.org/wiki/Sekake_Airport
SOK	FXSM	Semonkong Airport	small_airport	SRID=4326;POINT(28.059999 -29.8386)	Africa	Lesotho	LS	Maseru District	LS-A	Semonkong		https://en.wikipedia.org/wiki/Semonkong_Airport
SHZ	FXSS	Seshutes Airport	small_airport	SRID=4326;POINT(28.552299 -29.267599)	Africa	Lesotho	LS	Leribe District	LS-C	Seshutes		https://en.wikipedia.org/wiki/Seshutes_Airport
THB	FXTA	Thaba-Tseka Airport	small_airport	SRID=4326;POINT(28.615801 -29.5228)	Africa	Lesotho	LS	Thaba-Tseka District	LS-K	Thaba-Tseka		https://en.wikipedia.org/wiki/Thaba_Tseka_Airport
TKO	FXTK	Tlokoeng Airport	small_airport	SRID=4326;POINT(28.882999 -29.233)	Africa	Lesotho	LS	Mokhotlong District	LS-J	Tlokoeng		https://en.wikipedia.org/wiki/Tlokoeng_Airport
CPA	GLCP	Cape Palmas Airport	small_airport	SRID=4326;POINT(-7.6969499588 4.3790202141)	Africa	Liberia	LR	Maryland County	LR-MY	Harper		https://en.wikipedia.org/wiki/Cape_Palmas_Airport
VOI	GLVA	Voinjama Airport	small_airport	SRID=4326;POINT(-9.769249 8.32347)	Africa	Liberia	LR	Lofa County	LR-LO	Voinjama		https://en.wikipedia.org/wiki/Voinjama_Airport
BYL		Bella Yella Airport	small_airport	SRID=4326;POINT(-9.9937222222 7.3691666667)	Africa	Liberia	LR	Lofa County	LR-LO	Beliyela		
UCN	GLBU	Buchanan Airport	small_airport	SRID=4326;POINT(-10.058262 5.905503)	Africa	Liberia	LR	Grand Basaa County	LR-GB	Buchanan		https://en.wikipedia.org/wiki/Buchanan_Airport
FOY		Foya Airport	small_airport	SRID=4326;POINT(-10.2269 8.3513)	Africa	Liberia	LR	Lofa County	LR-LO	Foya		https://en.wikipedia.org/wiki/Foya_Airport
GRC		Grand Cess Airport	small_airport	SRID=4326;POINT(-8.2076 4.571)	Africa	Liberia	LR	Grand Kru County	LR-GK	Grand Cess		
SNI	GLGE	Greenville/Sinoe Airport	small_airport	SRID=4326;POINT(-9.064236 5.032124)	Africa	Liberia	LR	Sinoe County	LR-SI	Greenville		https://en.wikipedia.org/wiki/Greenville/Sinoe_Airport
NIA	GLNA	Nimba Airport	small_airport	SRID=4326;POINT(-8.584514 7.494459)	Africa	Liberia	LR	Nimba County	LR-NI	Nimba		https://en.wikipedia.org/wiki/Nimba_Airport
RVC		River Cess Airport and Heliport	small_airport	SRID=4326;POINT(-9.58546 5.472469)	Africa	Liberia	LR	Rivercess County	LR-RI	River Cess		
SAZ	GLST	Sasstown Airport	small_airport	SRID=4326;POINT(-8.434668 4.681845)	Africa	Liberia	LR	Grand Kru County	LR-GK	Sasstown		https://en.wikipedia.org/wiki/Sasstown_Airport
TPT		Tapeta Airport	small_airport	SRID=4326;POINT(-8.873 6.4948)	Africa	Liberia	LR	Nimba County	LR-NI	Tapeta		
THC	GLTN	Tchien Airport	small_airport	SRID=4326;POINT(-8.138723 6.04565)	Africa	Liberia	LR	Grand Gedeh County	LR-GG	Zwedru		https://en.wikipedia.org/wiki/Tchien_Airport
MRA	HLMS	Misrata International Airport	small_airport	SRID=4326;POINT(15.061 32.325001)	Africa	Libya	LY	Misurata District	LY-MI	Misrata		https://en.wikipedia.org/wiki/Misrata_Airport
TOB		Tobruk International Airport	small_airport	SRID=4326;POINT(23.907 31.861)	Africa	Libya	LY	Al Butnan District	LY-BU	Adam		https://en.wikipedia.org/wiki/Tobruk_Airport
NFR	HLNR	Nafurah 1 Airport	small_airport	SRID=4326;POINT(21.5924 29.2132)	Africa	Libya	LY	Al Wahat District	LY-WA	Nafurah 1		
QUB	HLUB	Ubari Airport	small_airport	SRID=4326;POINT(12.8231 26.567499)	Africa	Libya	LY	Wadi Al Hayaa District	LY-WD	Ubari		https://en.wikipedia.org/wiki/Ubari_Airport
HUQ	HLON	Hon Airport	small_airport	SRID=4326;POINT(15.9656 29.1101)	Africa	Libya	LY	Al Jufrah District	LY-JU			https://en.wikipedia.org/wiki/Hun_Airport
DNF		Martuba Air Base	small_airport	SRID=4326;POINT(22.745001 32.542)	Africa	Libya	LY	Darnah District	LY-DR	Martuba		https://en.wikipedia.org/wiki/Martuba_Airbase
ZIS	HLZN	Alzintan Airport	small_airport	SRID=4326;POINT(12.25006 31.774878)	Africa	Libya	LY	Al Jabal al Gharbi District	LY-JG	Zintan		https://en.wikipedia.org/wiki/Alzintan_Airport
WAX	HLZW	Zuwarah International Airport	small_airport	SRID=4326;POINT(12.0155 32.952301)	Africa	Libya	LY	An Nuqat al Khams District	LY-NQ	Zuwarah		https://en.wikipedia.org/wiki/Zuwarah_Airport
WTS	FMMX	Tsiroanomandidy Airport	small_airport	SRID=4326;POINT(46.054065 -18.759677)	Africa	Madagascar	MG	Antananarivo	MG-T	Tsiroanomandidy		https://en.wikipedia.org/wiki/Tsiroanomandidy_Airport
IHO	FMSI	Ihosy Airport	small_airport	SRID=4326;POINT(46.1649370193 -22.4047202024)	Africa	Madagascar	MG	Fianarantsoa	MG-F	Ihosy		
WAM	FMMZ	Ambatondrazaka Airport	small_airport	SRID=4326;POINT(48.442583 -17.795378)	Africa	Madagascar	MG	Toamasina	MG-A	Ambatondrazaka		https://en.wikipedia.org/wiki/Ambatondrazaka_Airport
JVA	FMMK	Ankavandra Airport	small_airport	SRID=4326;POINT(45.273467 -18.80501)	Africa	Madagascar	MG	Toliara	MG-U	Ankavandra		https://en.wikipedia.org/wiki/Ankavandra_Airport
WAQ	FMMG	Antsalova Airport	small_airport	SRID=4326;POINT(44.614921 -18.701273)	Africa	Madagascar	MG	Mahajanga	MG-M	Antsalova		https://en.wikipedia.org/wiki/Antsalova_Airport
BMD	FMML	Belo sur Tsiribihina Airport	small_airport	SRID=4326;POINT(44.541901 -19.686701)	Africa	Madagascar	MG	Toliara	MG-U	Belo sur Tsiribihina		https://en.wikipedia.org/wiki/Belo_sur_Tsiribihina_Airport
RVA	FMSG	Farafangana Airport	small_airport	SRID=4326;POINT(47.820599 -22.8053)	Africa	Madagascar	MG	Fianarantsoa	MG-F	Farafangana		https://en.wikipedia.org/wiki/Farafangana_Airport
MXT	FMMO	Maintirano Airport	small_airport	SRID=4326;POINT(44.033001 -18.049999)	Africa	Madagascar	MG	Mahajanga	MG-M	Maintirano		https://en.wikipedia.org/wiki/Maintirano_Airport
WMP	FMNP	Mampikony Airport	small_airport	SRID=4326;POINT(47.644165 -16.072269)	Africa	Madagascar	MG	Mahajanga	MG-M	Mampikony		https://en.wikipedia.org/wiki/Mampikony_Airport
WMA	FMNX	Mandritsara Airport	small_airport	SRID=4326;POINT(48.834718 -15.845992)	Africa	Madagascar	MG	Mahajanga	MG-M	Mandritsara		https://en.wikipedia.org/wiki/Mandritsara_Airport
MJA	FMSJ	Manja Airport	small_airport	SRID=4326;POINT(44.316509 -21.426105)	Africa	Madagascar	MG	Toliara	MG-U	Manja		https://en.wikipedia.org/wiki/Manja_Airport
TVA	FMMR	Morafenobe Airport	small_airport	SRID=4326;POINT(44.920467 -17.850083)	Africa	Madagascar	MG	Mahajanga	MG-M	Morafenobe		https://en.wikipedia.org/wiki/Morafenobe_Airport
WPB	FMNG	Port Bergé Airport	small_airport	SRID=4326;POINT(47.623587 -15.584286)	Africa	Madagascar	MG	Mahajanga	MG-M	Port Bergé		https://en.wikipedia.org/wiki/Port_Bergé_Airport
DWB	FMNO	Soalala Airport	small_airport	SRID=4326;POINT(45.358837 -16.10169)	Africa	Madagascar	MG	Mahajanga	MG-M	Soalala		https://en.wikipedia.org/wiki/Soalala_Airport
WTA	FMMU	Tambohorano Airport	small_airport	SRID=4326;POINT(43.972801 -17.476101)	Africa	Madagascar	MG	Mahajanga	MG-M	Tambohorano		https://en.wikipedia.org/wiki/Tambohorano_Airport
TTS	FMNT	Tsaratanana Airport	small_airport	SRID=4326;POINT(47.619016 -16.751064)	Africa	Madagascar	MG	Mahajanga	MG-M	Tsaratanana		https://en.wikipedia.org/wiki/Tsaratanana_Airport
AMY	FMMB	Ambatomainty Airport	small_airport	SRID=4326;POINT(45.623889 -17.686667)	Africa	Madagascar	MG	Mahajanga	MG-M			https://en.wikipedia.org/wiki/Ambatomainty_Airport
AMB	FMNE	Ambilobe Airport	small_airport	SRID=4326;POINT(48.987999 -13.1884)	Africa	Madagascar	MG	Antsiranana	MG-D			https://en.wikipedia.org/wiki/Ambilobe_Airport
IVA		Ampampamena Airport	small_airport	SRID=4326;POINT(48.632702 -13.484816)	Africa	Madagascar	MG	Antsiranana	MG-D			https://en.wikipedia.org/wiki/Ampampamena_Airport
AHY		Ambatolhy Airport	small_airport	SRID=4326;POINT(45.535 -20.0158333333)	Africa	Madagascar	MG	Toliara	MG-U	Ambatolahy		
AMP	FMSY	Ampanihy Airport	small_airport	SRID=4326;POINT(44.7342 -24.699699)	Africa	Madagascar	MG	Toliara	MG-U	Ampanihy		https://en.wikipedia.org/wiki/Ampanihy_Airport
DVD		Andavadoaka Airport	small_airport	SRID=4326;POINT(43.259573 -22.06608)	Africa	Madagascar	MG	Toliara	MG-U	Andavadoaka		https://en.wikipedia.org/wiki/Andavadoaka_Airport
WAD		Andriamena Airport	small_airport	SRID=4326;POINT(47.7233 -17.631)	Africa	Madagascar	MG	Mahajanga	MG-M	Andriamena		
WAK	FMSZ	Ankazoabo Airport	small_airport	SRID=4326;POINT(44.5315361023 -22.2964423522)	Africa	Madagascar	MG	Toliara	MG-U	Ankazoabo		
TZO		Tsimiroro Airport	small_airport	SRID=4326;POINT(45.015643 -18.345064)	Africa	Madagascar	MG	Toliara	MG-U	Ankisatra		
NKO		Ankokoambo Airport	small_airport	SRID=4326;POINT(44.453654 -16.594919)	Africa	Madagascar	MG	Mahajanga	MG-M	Ankokoambo		
ATJ	FMME	Antsirabe Airport	small_airport	SRID=4326;POINT(47.063713 -19.839221)	Africa	Madagascar	MG	Antananarivo	MG-T	Antsirabe		https://fr.wikipedia.org/wiki/A%C3%A9rodrome_d%27Antsirabe
WBE		Ankaizina Airport	small_airport	SRID=4326;POINT(48.691413 -14.544277)	Africa	Madagascar	MG	Mahajanga	MG-M	Bealanana		
WBD	FMNF	Avaratra Airport	small_airport	SRID=4326;POINT(48.483001709 -15.1999998093)	Africa	Madagascar	MG	Mahajanga	MG-M	Befandriana		
OVA	FMSL	Bekily Airport	small_airport	SRID=4326;POINT(45.3045272827 -24.2356947547)	Africa	Madagascar	MG	Toliara	MG-U	Bekily		
BZM		Bemolanga Airport	small_airport	SRID=4326;POINT(45.0888333333 -17.6925)	Africa	Madagascar	MG	Mahajanga	MG-M	Bemolanga		
WBO	FMSB	Antsoa Airport	small_airport	SRID=4326;POINT(45.1360201836 -21.6069837647)	Africa	Madagascar	MG	Toliara	MG-U	Beroroha		
BSV		Besakoa Airport	small_airport	SRID=4326;POINT(47.061667 -15.6725)	Africa	Madagascar	MG	Mahajanga	MG-M	Besakoa		
BKU	FMSV	Betioky Airport	small_airport	SRID=4326;POINT(44.388999939 -23.7329998016)	Africa	Madagascar	MG	Toliara	MG-U	Betioky		
DOA		Doany Airport	small_airport	SRID=4326;POINT(49.510799408 -14.3681001663)	Africa	Madagascar	MG	Antsiranana	MG-D	Doany		
ILK	FMMQ	Atsinanana Airport	small_airport	SRID=4326;POINT(48.8030014038 -19.5830001831)	Africa	Madagascar	MG	Toamasina	MG-A	Ilaka		
RLR		Relais de la Reine Airport	small_airport	SRID=4326;POINT(45.323914 -22.645343)	Africa	Madagascar	MG	Toliara	MG-U	Isalo	https://lerelaisdelareine.com/hotel-madagascar-isalo-aerodrome/?lang=en	
VVB	FMMH	Mahanoro Airport	small_airport	SRID=4326;POINT(48.7999992371 -19.8330001831)	Africa	Madagascar	MG	Toamasina	MG-A	Mahanoro		
WML	FMMC	Malaimbandy Airport	small_airport	SRID=4326;POINT(45.5433726311 -20.3553902921)	Africa	Madagascar	MG	Toliara	MG-U	Malaimbandy		
WMD	FMSC	Mandabe Airport	small_airport	SRID=4326;POINT(44.9404120445 -21.0463049303)	Africa	Madagascar	MG	Toliara	MG-U	Mandabe		
OHB	FMFE	Ambohibary Airport	small_airport	SRID=4326;POINT(48.2181944444 -18.9175)	Africa	Madagascar	MG	Toamasina	MG-A	Moramanga		
TDV	FMSN	Samangoky Airport	small_airport	SRID=4326;POINT(43.733001709 -21.7000007629)	Africa	Madagascar	MG	Toliara	MG-U	Tanandava		
VND	FMSU	Vangaindrano Airport	small_airport	SRID=4326;POINT(47.5817012787 -23.3507665915)	Africa	Madagascar	MG	Fianarantsoa	MG-F	Vangaindrano		
VAT	FMMY	Vatomandry Airport	small_airport	SRID=4326;POINT(48.95 -19.383333)	Africa	Madagascar	MG	Toamasina	MG-A	Vatomandry		
CMK	FWCM	Club Makokola Airport	small_airport	SRID=4326;POINT(35.131477 -14.306483)	Africa	Malawi	MW	Mangochi District	MW-MG	Club Makokola	https://makokola.com/location	
LMB	FWSM	Salima Airport	small_airport	SRID=4326;POINT(34.584188 -13.755893)	Africa	Malawi	MW	Salima District	MW-SA	Salima		https://en.wikipedia.org/wiki/Salima_Airport
LIX	FWLK	Likoma Island Airport	small_airport	SRID=4326;POINT(34.736253 -12.079787)	Africa	Malawi	MW	Likoma Island District	MW-LK	Likoma Island		https://en.wikipedia.org/wiki/Likoma_Airport
MYZ	FWMY	Monkey Bay Airport	small_airport	SRID=4326;POINT(34.9197006226 -14.0836000443)	Africa	Malawi	MW	Mangochi District	MW-MG	Monkey Bay		https://en.wikipedia.org/wiki/Monkey_Bay_Airport
CEH	FWCD	Chelinda Malawi Airport	small_airport	SRID=4326;POINT(33.799999 -10.55)	Africa	Malawi	MW	Rumphi District	MW-RU			https://en.wikipedia.org/wiki/Chelinda_Airport
KBQ	FWKG	Kasungu Airport	small_airport	SRID=4326;POINT(33.468601 -13.0146)	Africa	Malawi	MW	Kasungu District	MW-KS	Kasungu		https://en.wikipedia.org/wiki/Kasungu_Airport
VUU		Mvuu Camp Airport	small_airport	SRID=4326;POINT(35.301389 -14.838611)	Africa	Malawi	MW	Machinga District	MW-MH	Liwonde National Park		
PKG	WMPA	Pulau Pangkor Airport	small_airport	SRID=4326;POINT(100.5530014038 4.2447199821)	Asia	Malaysia	MY	Perak	MY-08	Pangkor Island		https://en.wikipedia.org/wiki/Pangkor_Airport
LWY	WBGW	Lawas Airport	small_airport	SRID=4326;POINT(115.407997 4.84917)	Asia	Malaysia	MY	Sarawak	MY-13	Lawas		https://en.wikipedia.org/wiki/Lawas_Airport
RDN	WMPR	LTS Pulau Redang Airport	small_airport	SRID=4326;POINT(103.004942 5.764804)	Asia	Malaysia	MY	Terengganu	MY-11	Redang		https://en.wikipedia.org/wiki/Redang_Airport
KUD	WBKT	Kudat Airport	small_airport	SRID=4326;POINT(116.837068 6.924111)	Asia	Malaysia	MY	Sabah	MY-12	Kudat		https://en.wikipedia.org/wiki/Kudat_Airport
LBP		Long Banga Airport	small_airport	SRID=4326;POINT(115.401811 3.202138)	Asia	Malaysia	MY	Sarawak	MY-13	Long Banga		https://en.wikipedia.org/wiki/Long_Banga_Airport
TGC	WBTM	Tanjung Manis Airport	small_airport	SRID=4326;POINT(111.202003 2.17784)	Asia	Malaysia	MY	Sarawak	MY-13	Belawai		https://en.wikipedia.org/wiki/Tanjung_Manis_Airport
KGU	WBKG	Keningau Airport	small_airport	SRID=4326;POINT(116.164884 5.355487)	Asia	Malaysia	MY	Sabah	MY-12	Keningau		https://en.wikipedia.org/wiki/Keningau_Airport
TPG	WMBI	Taiping (Tekah) Airport	small_airport	SRID=4326;POINT(100.715381 4.866432)	Asia	Malaysia	MY	Perak	MY-08	Taiping		https://en.wikipedia.org/wiki/Taiping_Airport
SXT	WMAN	Sungai Tiang Airport	small_airport	SRID=4326;POINT(102.3949966431 4.3302779198)	Asia	Malaysia	MY	Pahang	MY-06	Taman Negara		
BKM	WBGQ	Bakalalan Airport	small_airport	SRID=4326;POINT(115.617996 3.974)	Asia	Malaysia	MY	Sarawak	MY-13	Bakalalan		https://en.wikipedia.org/wiki/Ba%27kelalan_Airport
BLG	WBGC	Belaga Airport	small_airport	SRID=4326;POINT(113.767043 2.652143)	Asia	Malaysia	MY	Sarawak	MY-13	Belaga		https://en.wikipedia.org/wiki/Belaga_Airport
LGL	WBGF	Long Lellang Airport	small_airport	SRID=4326;POINT(115.153999329 3.4210000038)	Asia	Malaysia	MY	Sarawak	MY-13	Long Datih		https://en.wikipedia.org/wiki/Long_Lellang_Airport
ODN	WBGI	Long Seridan Airport	small_airport	SRID=4326;POINT(115.067303 3.976087)	Asia	Malaysia	MY	Sarawak	MY-13	Long Seridan		https://en.wikipedia.org/wiki/Long_Seridan_Airport
TMG	WBKM	Tomanggong Airport	small_airport	SRID=4326;POINT(118.65763 5.40257)	Asia	Malaysia	MY	Sabah	MY-12	Tomanggong		https://en.wikipedia.org/wiki/Tommanggong_Airport
KPI	WBGP	Kapit Airport	small_airport	SRID=4326;POINT(112.931468248 2.010523745)	Asia	Malaysia	MY	Sarawak	MY-13	Kapit		https://en.wikipedia.org/wiki/Kapit_Airport
LKH	WBGL	Long Akah Airport	small_airport	SRID=4326;POINT(114.785553 3.310909)	Asia	Malaysia	MY	Sarawak	MY-13	Long Akah		https://en.wikipedia.org/wiki/Long_Akah_Airport
GSA	WBKN	Long Pasia Airport	small_airport	SRID=4326;POINT(115.724473 4.409756)	Asia	Malaysia	MY	Sabah	MY-12	Long Miau		https://en.wikipedia.org/wiki/Long_Pasia_Airport
LSM	WBGD	Long Semado Airport	small_airport	SRID=4326;POINT(115.599998474 4.2170000076)	Asia	Malaysia	MY	Sarawak	MY-13	Long Semado		https://en.wikipedia.org/wiki/Long_Semado_Airport
LSU	WBGU	Long Sukang Airport	small_airport	SRID=4326;POINT(115.494003 4.55222)	Asia	Malaysia	MY	Sarawak	MY-13	Long Sukang		https://en.wikipedia.org/wiki/Long_Sukang_Airport
MEP	WMAU	Mersing Airport	small_airport	SRID=4326;POINT(103.874183 2.389148)	Asia	Malaysia	MY	Johor	MY-01	Mersing		https://en.wikipedia.org/wiki/Mersing_Airport
PAY	WBKP	Pamol Airport	small_airport	SRID=4326;POINT(117.404795 5.996571)	Asia	Malaysia	MY	Sabah	MY-12	Pamol		
LAC		Layang-Layang Airport	small_airport	SRID=4326;POINT(113.844002 7.37157)	Asia	Malaysia	MY	Sabah	MY-12	Pulau Layang-Layang (Swallow Reef)		https://en.wikipedia.org/wiki/Swallow_Reef
RNU	WBKR	Ranau Airport	small_airport	SRID=4326;POINT(116.680191 5.957793)	Asia	Malaysia	MY	Sabah	MY-12	Ranau		
SXS	WBKH	Sahabat [Sahabat 16] Airport	small_airport	SRID=4326;POINT(119.09400177 5.0877799988)	Asia	Malaysia	MY	Sabah	MY-12	Sahabat		
BSE	WBGN	Sematan Airport	small_airport	SRID=4326;POINT(109.765391 1.812678)	Asia	Malaysia	MY	Sarawak	MY-13	Sematan		https://en.wikipedia.org/wiki/Sematan_Airport
SMM	WBKA	Semporna Airport	small_airport	SRID=4326;POINT(118.595023 4.454596)	Asia	Malaysia	MY	Sabah	MY-12	Semporna		https://en.wikipedia.org/wiki/Semporna_Airport
SPE	WBKO	Sepulot Airport	small_airport	SRID=4326;POINT(116.4670028687 4.7329998016)	Asia	Malaysia	MY	Sabah	MY-12	Sepulot		
SPT		Sipitang Airport	small_airport	SRID=4326;POINT(115.5500030518 5.0833330154)	Asia	Malaysia	MY	Sabah	MY-12	Sipitang		
SWY	WMBA	Sitiawan Airport	small_airport	SRID=4326;POINT(100.6993 4.2222)	Asia	Malaysia	MY	Perak	MY-08	Sitiawan		https://en.wikipedia.org/wiki/Sitiawan_Airport
GTK		Sungai Tekai Airport	small_airport	SRID=4326;POINT(102.89297 2.64118)	Asia	Malaysia	MY	Johor	MY-01	Sungai Tekai		
TEL	WBKE	Telupid Airport	small_airport	SRID=4326;POINT(117.125999 5.62861)	Asia	Malaysia	MY	Sabah	MY-12	Telupid		https://de.wikipedia.org/wiki/Flughafen_Telupid
DRV	VRMD	Dharavandhoo Airport	small_airport	SRID=4326;POINT(73.1302 5.1561)	Asia	Maldives	MV	Baa Atoll	MV-20	Baa Atoll		https://en.wikipedia.org/wiki/Dharavandhoo_Airport
FMT		Faresmaathoda Airport	small_airport	SRID=4326;POINT(73.196755 0.192647)	Asia	Maldives	MV	Gaafu Dhaalu Atoll	MV-28	Faresmaathodaa		
HRF		Hoarafushi Airport	small_airport	SRID=4326;POINT(72.896287 6.96967)	Asia	Maldives	MV	Haa Alif Atoll	MV-07			https://en.wikipedia.org/wiki/Hoarafushi_Airport
FND		Funadhoo Airport	small_airport	SRID=4326;POINT(73.28752 6.162443)	Asia	Maldives	MV	Shaviyani Atoll	MV-24	Funadhoo		https://en.wikipedia.org/wiki/Funadhoo_Airport
GKK	VRMO	Kooddoo Airport	small_airport	SRID=4326;POINT(73.4336 0.7324)	Asia	Maldives	MV	Gaafu Alifu Atoll	MV-27	Huvadhu Atoll		https://en.wikipedia.org/wiki/Kooddoo_Airport
HDK		Kulhudhuffushi Airport	small_airport	SRID=4326;POINT(73.067815 6.630762)	Asia	Maldives	MV	Haa Dhaalu Atoll	MV-23	Kulhudhuffushi		https://en.wikipedia.org/wiki/Kulhudhuffushi_Airport
RUL		Maavaarulaa Airport	small_airport	SRID=4326;POINT(73.512869 0.338085)	Asia	Maldives	MV	Gaafu Dhaalu Atoll	MV-28	Maavaarulu		https://en.wikipedia.org/wiki/Maavarulu_Airport
TMF	VRNT	Thimarafushi Airport	small_airport	SRID=4326;POINT(73.1533 2.211)	Asia	Maldives	MV	Kolhumadulu Atoll	MV-08	Thimarafushi		https://en.wikipedia.org/wiki/Thimarafushi_Airport
FVM		Fuvahmulah Airport	small_airport	SRID=4326;POINT(73.435 -0.309722)	Asia	Maldives	MV	Gnaviyani Atoll	MV-29	Fuvahmulah Island		https://en.wikipedia.org/wiki/Fuvahmulah_Airport
IFU	VREI	Ifuru Airport	small_airport	SRID=4326;POINT(73.025 5.7083)	Asia	Maldives	MV	Raa Atoll	MV-13	Ifuru Island		https://en.wikipedia.org/wiki/Ifuru_Airport
DDD	VRMU	Dhaalu Atoll Airport	small_airport	SRID=4326;POINT(72.887118 2.666075)	Asia	Maldives	MV	Dhaalu Atoll	MV-17	Kudahuvadhoo		https://en.wikipedia.org/wiki/Dhaalu_Airport
MUM		Muli Airport	small_airport	SRID=4326;POINT(73.583611 2.911389)	Asia	Maldives	MV	Meemu Atoll	MV-12	Muli		
LMV		Madivaru Airport	small_airport	SRID=4326;POINT(73.370261 5.457545)	Asia	Maldives	MV	Lhaviyani Atoll	MV-03	Naifaru		https://en.wikipedia.org/wiki/Madivaru_Airport
KNZ	GAKA	Kenieba Airport	small_airport	SRID=4326;POINT(-11.25 12.833)	Africa	Mali	ML	Kayes Region	ML-1	Kenieba		https://en.wikipedia.org/wiki/K%C3%A9ni%C3%A9ba_Airport
GUD	GAGM	Goundam Airport	small_airport	SRID=4326;POINT(-3.604536 16.358426)	Africa	Mali	ML	Tombouctou Region	ML-6	Goundam		https://en.wikipedia.org/wiki/Goundam_Airport
KTX	GAKO	Koutiala Airport	small_airport	SRID=4326;POINT(-5.4670000076 12.3830003738)	Africa	Mali	ML	Sikasso Region	ML-3	Koutiala		
NRM	GANK	Nara Airport	small_airport	SRID=4326;POINT(-7.261965 15.22913)	Africa	Mali	ML	Koulikoro Region	ML-2	Nara		https://en.wikipedia.org/wiki/Keibane_Airport
NIX	GANR	Nioro du Sahel Airport	small_airport	SRID=4326;POINT(-9.57611 15.2381)	Africa	Mali	ML	Kayes Region	ML-1	Nioro du Sahel		https://en.wikipedia.org/wiki/Nioro_Airport
KSS	GASK	Sikasso Airport	small_airport	SRID=4326;POINT(-5.684722 11.328611)	Africa	Mali	ML	Sikasso Region	ML-3	Sikasso		
EYL	GAYE	Yélimané Airport	small_airport	SRID=4326;POINT(-10.571177 15.123682)	Africa	Mali	ML	Kayes Region	ML-1	Yélimané		https://en.wikipedia.org/wiki/Y%C3%A9liman%C3%A9_Airport
ENT	PKMA	Eniwetok Airport	small_airport	SRID=4326;POINT(162.3280029297 11.3407001495)	Oceania	Marshall Islands	MH	Eniwetok	MH-ENI	Eniwetok Atoll		https://en.wikipedia.org/wiki/Enewetak_Airport
MJE		Majkin Airport	small_airport	SRID=4326;POINT(168.173862 8.163362)	Oceania	Marshall Islands	MH	Namu	MH-NMU	Majkin		https://en.wikipedia.org/wiki/Majkin_Airport
MAV		Maloelap Island Airport	small_airport	SRID=4326;POINT(171.229996 8.70444)	Oceania	Marshall Islands	MH	Maloelap	MH-MAL	Maloelap Island		https://en.wikipedia.org/wiki/Maloelap_Airport
UTK		Utirik Airport	small_airport	SRID=4326;POINT(169.851429 11.222219)	Oceania	Marshall Islands	MH	Utirik	MH-UTI	Utirik Island		https://en.wikipedia.org/wiki/Utirik_Airport
WJA		Woja Airport	small_airport	SRID=4326;POINT(168.55 7.450833)	Oceania	Marshall Islands	MH	Ailinglapalap	MH-ALL	Woja		https://en.wikipedia.org/wiki/Woja_Airport
TBV		Tabal Airstrip	small_airport	SRID=4326;POINT(171.1615 8.3027)	Oceania	Marshall Islands	MH	Aur	MH-AUR	Tabal Island		
JAT		Jabot Airport	small_airport	SRID=4326;POINT(168.977838 7.749775)	Oceania	Marshall Islands	MH	Jabat Island	MH-JAB	Ailinglapalap Atoll		https://en.wikipedia.org/wiki/Jabot_Airport
JEJ		Jeh Airport	small_airport	SRID=4326;POINT(168.962005615 7.5653500557)	Oceania	Marshall Islands	MH	Ailinglapalap	MH-ALL	Ailinglapalap Atoll		https://en.wikipedia.org/wiki/Jeh_Airport
